,Sim,Power4,CellTemp4,Rear4,Front4,DNI,DHI,Alb,index,datetimes,Year,Month,Hour,Minutes
269,0,0,0,0,1.46846,,,0.99,269,2022-01-12 05:00:00,2022,1,5,3.22222
270,0,0,0,0,1.48447,,,0.99,270,2022-01-12 06:00:00,2022,1,6,3.42364
271,0,0.0212876,8.49664,12.851,21.7781,,,0.99,271,2022-01-12 07:00:00,2022,1,7,4.658
272,0,0.292517,14.4202,16.2634,283.366,,,0.406529,272,2022-01-12 08:00:00,2022,1,8,3.67045
273,0,0.534786,18.0356,42.1248,519.69,,,0.366539,273,2022-01-12 09:00:00,2022,1,9,5.7011
274,0,0.629814,21.9051,60.409,617.694,,,0.308498,274,2022-01-12 10:00:00,2022,1,10,5.16051
275,0,0.399667,20.3112,44.3354,390.687,,,0.248554,275,2022-01-12 11:00:00,2022,1,11,3.55075
276,0,0.276472,18.9834,30.1867,270.5,,,0.230952,276,2022-01-12 12:00:00,2022,1,12,2.07802
277,0,0.274074,17.6528,33.8088,267.323,,,0.222629,277,2022-01-12 13:00:00,2022,1,13,4.46596
278,0,0.294552,18.354,31.6674,287.493,,,0.164936,278,2022-01-12 14:00:00,2022,1,14,3.61199
279,0,0.347736,24.8266,9.28241,345.314,,,0.0988232,279,2022-01-12 15:00:00,2022,1,15,1.07949
280,0,0.0611421,14.1024,2.08138,61.4054,,,0.148184,280,2022-01-12 16:00:00,2022,1,16,2.7045
281,0,0,0,0,2.64138,,,0.3034,281,2022-01-12 17:00:00,2022,1,17,4.09784
282,0,0,0,0,1.42188,,,0.99,282,2022-01-12 18:00:00,2022,1,18,4.62496
283,0,0,0,0,1.42868,,,0.99,283,2022-01-12 19:00:00,2022,1,19,6.39166
284,0,0,0,0,1.42893,,,0.99,284,2022-01-12 20:00:00,2022,1,20,5.96516
285,0,0,0,0,1.42747,,,0.99,285,2022-01-12 21:00:00,2022,1,21,5.78574
286,0,0,0,0,1.42878,,,0.99,286,2022-01-12 22:00:00,2022,1,22,4.39896
287,0,0,0,0,1.42957,,,0.99,287,2022-01-12 23:00:00,2022,1,23,4.3342
288,0,0,0,0,1.43226,,,0.99,288,2022-01-13 00:00:00,2022,1,0,5.3963
289,0,0,0,0,1.43444,,,0.99,289,2022-01-13 01:00:00,2022,1,1,5.70448
290,0,0,0,0,1.42848,,,0.99,290,2022-01-13 02:00:00,2022,1,2,4.75494
291,0,0,0,0,1.42139,,,0.99,291,2022-01-13 03:00:00,2022,1,3,6.31577
292,0,0,0,0,1.4266,,,0.99,292,2022-01-13 04:00:00,2022,1,4,5.82624
293,0,0,0,0,1.43026,,,0.99,293,2022-01-13 05:00:00,2022,1,5,6.06166
294,0,0,0,0,1.44542,,,0.99,294,2022-01-13 06:00:00,2022,1,6,4.73277
295,0,0.0215632,10.5797,5.38804,22.2325,,,0.414397,295,2022-01-13 07:00:00,2022,1,7,3.80345
296,0,0.422446,20.3486,8.4151,412.831,,,0.297591,296,2022-01-13 08:00:00,2022,1,8,3.06982
297,0,0.64188,29.3603,36.7331,645.777,,,0.269086,297,2022-01-13 09:00:00,2022,1,9,2.26391
298,0,0.574138,29.1538,43.5967,576.867,,,0.250968,298,2022-01-13 10:00:00,2022,1,10,1.80408
299,0,0.524816,28.7254,54.3355,526.486,,,0.243982,299,2022-01-13 11:00:00,2022,1,11,1.92084
300,0,0.455798,25.9315,47.7181,452.982,,,0.236205,300,2022-01-13 12:00:00,2022,1,12,2.38603
301,0,0.458753,35.9783,41.8235,472.892,,,0.22607,301,2022-01-13 13:00:00,2022,1,13,0
302,0,0.421518,30.129,31.2464,425.586,,,0.182539,302,2022-01-13 14:00:00,2022,1,14,1.02639
303,0,0.212369,23.9072,13.1211,212.408,,,0.174509,303,2022-01-13 15:00:00,2022,1,15,0.537811
304,0,0.0655658,17.5522,2.43672,66.5428,,,0.17848,304,2022-01-13 16:00:00,2022,1,16,0.484291
305,0,0,0,0,1.79982,,,0.01,305,2022-01-13 17:00:00,2022,1,17,0.934292
306,0,0,0,0,1.4572,,,0.99,306,2022-01-13 18:00:00,2022,1,18,1.18997
307,0,0,0,0,1.47194,,,0.99,307,2022-01-13 19:00:00,2022,1,19,0.686779
308,0,0,0,0,1.49358,,,0.99,308,2022-01-13 20:00:00,2022,1,20,0.96881
309,0,0,0,0,1.50356,,,0.99,309,2022-01-13 21:00:00,2022,1,21,0.94448
310,0,0,0,0,1.48176,,,0.99,310,2022-01-13 22:00:00,2022,1,22,1.41435
311,0,0,0,0,1.50653,,,0.99,311,2022-01-13 23:00:00,2022,1,23,1.34225
312,0,0,0,0,1.49921,,,0.99,312,2022-01-14 00:00:00,2022,1,0,1.40348
313,0,0,0,0,1.49928,,,0.99,313,2022-01-14 01:00:00,2022,1,1,2.16882
314,0,0,0,0,1.4872,,,0.99,314,2022-01-14 02:00:00,2022,1,2,2.7656
315,0,0,0,0,1.45876,,,0.99,315,2022-01-14 03:00:00,2022,1,3,3.33943
316,0,0,0,0,1.43596,,,0.99,316,2022-01-14 04:00:00,2022,1,4,3.79601
317,0,0,0,0,1.44571,,,0.99,317,2022-01-14 05:00:00,2022,1,5,3.30666
318,0,0,0,0,1.50602,,,0.99,318,2022-01-14 06:00:00,2022,1,6,1.50031
319,0,0.0321723,4.38983,10.9436,31.8894,,,0.99,319,2022-01-14 07:00:00,2022,1,7,1.16733
320,0,0.147383,9.70625,8.15024,142.836,,,0.249999,320,2022-01-14 08:00:00,2022,1,8,0.603918
321,0,0.0660481,6.79036,14.1111,64.5711,,,0.207278,321,2022-01-14 09:00:00,2022,1,9,1.91244
322,0,0.0578425,4.83776,10.1087,56.4636,,,0.189484,322,2022-01-14 10:00:00,2022,1,10,3.36132
323,0,0.0665664,3.62085,6.78621,64.6582,,,0.193548,323,2022-01-14 11:00:00,2022,1,11,2.34959
324,0,0.10332,3.39076,11.5331,99.7556,,,0.2109,324,2022-01-14 12:00:00,2022,1,12,1.94977
325,0,0.0608096,2.02823,6.18351,59.0031,,,0.225888,325,2022-01-14 13:00:00,2022,1,13,1.47685
326,0,0.0175175,0.11868,8.38116,17.4712,,,0.872421,326,2022-01-14 14:00:00,2022,1,14,0.809349
327,0,0.0088511,-0.286426,5.30621,9.04621,,,0.99,327,2022-01-14 15:00:00,2022,1,15,0.123423
328,0,0.00239942,-1.13399,1.19495,2.57456,,,0.99,328,2022-01-14 16:00:00,2022,1,16,0.0970297
329,0,0,0,0,1.5891,,,0.99,329,2022-01-14 17:00:00,2022,1,17,0.106109
330,0,0,0,0,1.56703,,,0.99,330,2022-01-14 18:00:00,2022,1,18,0.61174
331,0,0,0,0,1.58393,,,0.99,331,2022-01-14 19:00:00,2022,1,19,1.24167
332,0,0,0,0,1.59038,,,0.99,332,2022-01-14 20:00:00,2022,1,20,1.14311
333,0,0,0,0,1.60776,,,0.99,333,2022-01-14 21:00:00,2022,1,21,0.699864
334,0,0,0,0,1.60975,,,0.99,334,2022-01-14 22:00:00,2022,1,22,0.549935
335,0,0,0,0,1.60815,,,0.99,335,2022-01-14 23:00:00,2022,1,23,0.552652
336,0,0,0,0,1.62933,,,0.99,336,2022-01-15 00:00:00,2022,1,0,0.954937
337,0,0,0,0,1.6393,,,0.99,337,2022-01-15 01:00:00,2022,1,1,0.794456
338,0,0,0,0,1.65493,,,0.99,338,2022-01-15 02:00:00,2022,1,2,0.687113
339,0,0,0,0,1.66431,,,0.99,339,2022-01-15 03:00:00,2022,1,3,0.579344
340,0,0,0,0,1.67151,,,0.99,340,2022-01-15 04:00:00,2022,1,4,0.838699
341,0,0,0,0,1.67155,,,0.99,341,2022-01-15 05:00:00,2022,1,5,1.29954
342,0,0,0,0,1.66491,,,0.99,342,2022-01-15 06:00:00,2022,1,6,1.72912
343,0,0.00486039,-6.625,2.20445,4.95298,,,0.99,343,2022-01-15 07:00:00,2022,1,7,1.58056
344,0,0.0340104,-4.38693,15.4607,32.983,,,0.755317,344,2022-01-15 08:00:00,2022,1,8,1.25238
345,0,0.145636,5.47583,52.8749,140.439,,,0.822898,345,2022-01-15 09:00:00,2022,1,9,0.487757
346,0,0.642008,24.8425,151.792,635.518,,,0.826552,346,2022-01-15 10:00:00,2022,1,10,0.590174
347,0,0.57676,20.1138,173.546,562.946,,,0.787339,347,2022-01-15 11:00:00,2022,1,11,1.06365
348,0,0.550279,25.5077,161.349,545.683,,,0.685582,348,2022-01-15 12:00:00,2022,1,12,0.65836
349,0,0.581668,30.5468,91.5116,587.412,,,0.501384,349,2022-01-15 13:00:00,2022,1,13,0.535372
350,0,0.626536,35.5007,35.2146,644.589,,,0.219851,350,2022-01-15 14:00:00,2022,1,14,0.433971
351,0,0.556453,29.1688,9.90199,559.101,,,0.0838426,351,2022-01-15 15:00:00,2022,1,15,0.773158
352,0,0.128297,12.4033,1.80624,125.269,,,0.176233,352,2022-01-15 16:00:00,2022,1,16,2.04931
353,0,0.00201271,8.67195,0.935897,2.27639,,,0.99,353,2022-01-15 17:00:00,2022,1,17,4.57686
354,0,0,0,0,1.45897,,,0.99,354,2022-01-15 18:00:00,2022,1,18,4.8744
355,0,0,0,0,1.47294,,,0.99,355,2022-01-15 19:00:00,2022,1,19,2.29724
356,0,0,0,0,1.46609,,,0.99,356,2022-01-15 20:00:00,2022,1,20,5.72707
357,0,0,0,0,1.4652,,,0.99,357,2022-01-15 21:00:00,2022,1,21,3.43007
358,0,0,0,0,1.45638,,,0.99,358,2022-01-15 22:00:00,2022,1,22,3.09979
359,0,0,0,0,1.4483,,,0.99,359,2022-01-15 23:00:00,2022,1,23,4.94994
360,0,0,0,0,1.43493,,,0.99,360,2022-01-16 00:00:00,2022,1,0,5.86648
361,0,0,0,0,1.45078,,,0.99,361,2022-01-16 01:00:00,2022,1,1,4.38124
362,0,0,0,0,1.44844,,,0.99,362,2022-01-16 02:00:00,2022,1,2,5.70526
363,0,0,0,0,1.46638,,,0.99,363,2022-01-16 03:00:00,2022,1,3,2.35398
364,0,0,0,0,1.52318,,,0.99,364,2022-01-16 04:00:00,2022,1,4,1.64537
365,0,0,0,0,1.49031,,,0.99,365,2022-01-16 05:00:00,2022,1,5,3.1742
366,0,0,0,0,1.47846,,,0.99,366,2022-01-16 06:00:00,2022,1,6,5.81824
367,0,0.0473273,7.91009,11.5744,46.8727,,,0.99,367,2022-01-16 07:00:00,2022,1,7,3.57234
368,0,0.184666,12.4802,10.9524,179.236,,,0.286267,368,2022-01-16 08:00:00,2022,1,8,3.71945
369,0,0.57816,22.9107,40.2148,568.454,,,0.275417,369,2022-01-16 09:00:00,2022,1,9,2.96552
370,0,0.616233,23.2199,43.4016,606.598,,,0.24733,370,2022-01-16 10:00:00,2022,1,10,3.90592
371,0,0.498682,19.6088,51.6794,486.174,,,0.247947,371,2022-01-16 11:00:00,2022,1,11,5.63175
372,0,0.591091,21.3337,62.0528,578.68,,,0.242418,372,2022-01-16 12:00:00,2022,1,12,6.40469
373,0,0.606064,21.7562,49.0387,594.05,,,0.243047,373,2022-01-16 13:00:00,2022,1,13,6.59825
374,0,0.571175,21.5815,34.0896,559.492,,,0.178564,374,2022-01-16 14:00:00,2022,1,14,5.26807
375,0,0.363453,14.8836,12.5431,351.784,,,0.123987,375,2022-01-16 15:00:00,2022,1,15,3.47132
376,0,0.114881,8.2216,1.769,111.468,,,0.129471,376,2022-01-16 16:00:00,2022,1,16,2.8092
377,0,0.00208687,3.97358,3.15717,2.30527,,,0.99,377,2022-01-16 17:00:00,2022,1,17,0.796494
378,0,0,0,0,1.54883,,,0.99,378,2022-01-16 18:00:00,2022,1,18,0.736788
379,0,0,0,0,1.57108,,,0.99,379,2022-01-16 19:00:00,2022,1,19,0.802886
380,0,0,0,0,1.58253,,,0.99,380,2022-01-16 20:00:00,2022,1,20,0.549584
381,0,0,0,0,1.58755,,,0.99,381,2022-01-16 21:00:00,2022,1,21,0.953348
382,0,0,0,0,1.59288,,,0.99,382,2022-01-16 22:00:00,2022,1,22,0.661768
383,0,0,0,0,1.59537,,,0.99,383,2022-01-16 23:00:00,2022,1,23,0.998317
384,0,0,0,0,1.59834,,,0.99,384,2022-01-17 00:00:00,2022,1,0,0.977825
385,0,0,0,0,1.61001,,,0.99,385,2022-01-17 01:00:00,2022,1,1,0.881133
386,0,0,0,0,1.60523,,,0.99,386,2022-01-17 02:00:00,2022,1,2,1.07469
387,0,0,0,0,1.59255,,,0.99,387,2022-01-17 03:00:00,2022,1,3,1.17011
388,0,0,0,0,1.5664,,,0.99,388,2022-01-17 04:00:00,2022,1,4,1.36791
389,0,0,0,0,1.48362,,,0.99,389,2022-01-17 05:00:00,2022,1,5,3.19933
390,0,0,0,0,1.47074,,,0.99,390,2022-01-17 06:00:00,2022,1,6,2.14957
391,0,0.0388601,10.0418,11.086,39.0807,,,0.99,391,2022-01-17 07:00:00,2022,1,7,1.42618
392,0,0.489812,25.4025,10.0607,485.663,,,0.268684,392,2022-01-17 08:00:00,2022,1,8,1.30744
393,0,0.623187,27.9126,39.2815,623.57,,,0.259826,393,2022-01-17 09:00:00,2022,1,9,2.6095
394,0,0.232348,14.2034,31.9935,225.532,,,0.233661,394,2022-01-17 10:00:00,2022,1,10,2.06994
395,0,0.391571,22.9575,43.1311,385.715,,,0.24275,395,2022-01-17 11:00:00,2022,1,11,1.0503
396,0,0.347544,23.1292,36.576,343.062,,,0.222219,396,2022-01-17 12:00:00,2022,1,12,1.08927
397,0,0.323342,23.8844,36.2464,320.397,,,0.220745,397,2022-01-17 13:00:00,2022,1,13,1.00412
398,0,0.251442,20.3189,31.7995,247.344,,,0.212803,398,2022-01-17 14:00:00,2022,1,14,1.49942
399,0,0.0755214,13.998,12.1962,75.2474,,,0.207107,399,2022-01-17 15:00:00,2022,1,15,1.3589
400,0,0.0279008,10.5719,4.05186,28.4755,,,0.270134,400,2022-01-17 16:00:00,2022,1,16,1.01659
401,0,0.00136764,10.2991,1.2232,1.58668,,,0.99,401,2022-01-17 17:00:00,2022,1,17,2.11757
402,0,0,0,0,1.45476,,,0.99,402,2022-01-17 18:00:00,2022,1,18,0.923278
403,0,0,0,0,1.46668,,,0.99,403,2022-01-17 19:00:00,2022,1,19,1.36552
404,0,0,0,0,1.47218,,,0.99,404,2022-01-17 20:00:00,2022,1,20,1.30903
405,0,0,0,0,1.50136,,,0.99,405,2022-01-17 21:00:00,2022,1,21,0.776296
406,0,0,0,0,1.52388,,,0.99,406,2022-01-17 22:00:00,2022,1,22,1.27498
407,0,0,0,0,1.51497,,,0.99,407,2022-01-17 23:00:00,2022,1,23,1.99385
408,0,0,0,0,1.50657,,,0.99,408,2022-01-18 00:00:00,2022,1,0,1.98109
409,0,0,0,0,1.50785,,,0.99,409,2022-01-18 01:00:00,2022,1,1,1.63224
410,0,0,0,0,1.50937,,,0.99,410,2022-01-18 02:00:00,2022,1,2,1.66151
411,0,0,0,0,1.47064,,,0.99,411,2022-01-18 03:00:00,2022,1,3,1.54594
412,0,0,0,0,1.48064,,,0.99,412,2022-01-18 04:00:00,2022,1,4,2.20279
413,0,0,0,0,1.44704,,,0.99,413,2022-01-18 05:00:00,2022,1,5,2.07305
414,0,0,0,0,1.46478,,,0.99,414,2022-01-18 06:00:00,2022,1,6,0.872546
415,0,0.00553806,6.56113,0.739875,5.93715,,,0.325938,415,2022-01-18 07:00:00,2022,1,7,0.60228
416,0,0.0268276,7.12117,4.84798,27.0548,,,0.206257,416,2022-01-18 08:00:00,2022,1,8,0.974688
417,0,0.0496897,9.75718,11.2734,49.4667,,,0.210491,417,2022-01-18 09:00:00,2022,1,9,1.99651
418,0,0.0841241,9.91316,15.3412,82.4118,,,0.213339,418,2022-01-18 10:00:00,2022,1,10,1.14472
419,0,0.162509,13.291,18.7028,158.283,,,0.220584,419,2022-01-18 11:00:00,2022,1,11,1.08882
420,0,0.258076,17.4408,27.378,251.806,,,0.223489,420,2022-01-18 12:00:00,2022,1,12,1.80464
421,0,0.205262,16.4068,28.1058,200.518,,,0.218813,421,2022-01-18 13:00:00,2022,1,13,2.31745
422,0,0.0888782,12.7651,18.8782,87.6769,,,0.214124,422,2022-01-18 14:00:00,2022,1,14,1.10616
423,0,0.0799264,12.8114,14.1529,79.1323,,,0.218329,423,2022-01-18 15:00:00,2022,1,15,0.382447
424,0,0.0259562,9.55336,3.17567,26.4593,,,0.207617,424,2022-01-18 16:00:00,2022,1,16,0.789763
425,0,0.00166459,7.18285,1.45676,1.88534,,,0.99,425,2022-01-18 17:00:00,2022,1,17,1.43807
426,0,0,0,0,1.489,,,0.99,426,2022-01-18 18:00:00,2022,1,18,1.47632
427,0,0,0,0,1.51694,,,0.99,427,2022-01-18 19:00:00,2022,1,19,1.40755
428,0,0,0,0,1.53585,,,0.99,428,2022-01-18 20:00:00,2022,1,20,1.39395
429,0,0,0,0,1.54758,,,0.99,429,2022-01-18 21:00:00,2022,1,21,1.14175
430,0,0,0,0,1.55785,,,0.99,430,2022-01-18 22:00:00,2022,1,22,1.3979
431,0,0,0,0,1.55777,,,0.99,431,2022-01-18 23:00:00,2022,1,23,1.05805
432,0,0,0,0,1.56576,,,0.99,432,2022-01-19 00:00:00,2022,1,0,1.90673
433,0,0,0,0,1.57748,,,0.99,433,2022-01-19 01:00:00,2022,1,1,2.63676
434,0,0,0,0,1.57798,,,0.99,434,2022-01-19 02:00:00,2022,1,2,2.06651
435,0,0,0,0,1.57566,,,0.99,435,2022-01-19 03:00:00,2022,1,3,1.6287
436,0,0,0,0,1.57956,,,0.99,436,2022-01-19 04:00:00,2022,1,4,1.30937
437,0,0,0,0,1.58344,,,0.99,437,2022-01-19 05:00:00,2022,1,5,1.06294
438,0,0,0,0,1.58652,,,0.99,438,2022-01-19 06:00:00,2022,1,6,1.39972
439,0,0.00343059,-4.48566,0.568913,3.57558,,,0.384151,439,2022-01-19 07:00:00,2022,1,7,2.03138
440,0,0.0200825,-3.99457,2.21468,19.6767,,,0.213561,440,2022-01-19 08:00:00,2022,1,8,1.62644
441,0,0.0275181,-4.01205,5.6757,26.7886,,,0.182497,441,2022-01-19 09:00:00,2022,1,9,1.71743
442,0,0.051489,-3.68262,9.40141,49.7337,,,0.212341,442,2022-01-19 10:00:00,2022,1,10,2.21355
443,0,0.0561504,-4.18699,6.03151,54.1731,,,0.203356,443,2022-01-19 11:00:00,2022,1,11,2.37267
444,0,0.0610681,-4.74604,6.92101,58.8586,,,0.225846,444,2022-01-19 12:00:00,2022,1,12,2.32251
445,0,0.0410364,-5.46972,6.52976,39.6647,,,0.224497,445,2022-01-19 13:00:00,2022,1,13,1.85453
446,0,0.0276889,-6.48178,6.36497,26.8557,,,0.239263,446,2022-01-19 14:00:00,2022,1,14,1.91243
447,0,0.0317081,-6.52939,7.68118,30.7014,,,0.274812,447,2022-01-19 15:00:00,2022,1,15,1.60538
448,0,0.015245,-6.99657,2.48578,14.9265,,,0.347941,448,2022-01-19 16:00:00,2022,1,16,1.68645
449,0,0.00187921,-7.42925,1.09371,1.9802,,,0.99,449,2022-01-19 17:00:00,2022,1,17,1.41262
450,0,0,0,0,1.62383,,,0.99,450,2022-01-19 18:00:00,2022,1,18,1.02148
451,0,0,0,0,1.62603,,,0.99,451,2022-01-19 19:00:00,2022,1,19,0.0939559
452,0,0,0,0,1.62695,,,0.99,452,2022-01-19 20:00:00,2022,1,20,0.0939269
453,0,0,0,0,1.62836,,,0.99,453,2022-01-19 21:00:00,2022,1,21,0.0939152
454,0,0,0,0,1.62666,,,0.99,454,2022-01-19 22:00:00,2022,1,22,0.0939643
455,0,0,0,0,1.62443,,,0.99,455,2022-01-19 23:00:00,2022,1,23,0.0940077
456,0,0,0,0,1.62304,,,0.99,456,2022-01-20 00:00:00,2022,1,0,0.0940049
457,0,0,0,0,1.63544,,,0.99,457,2022-01-20 01:00:00,2022,1,1,0.0937539
458,0,0,0,0,1.64859,,,0.99,458,2022-01-20 02:00:00,2022,1,2,0.0935425
459,0,0,0,0,1.66061,,,0.99,459,2022-01-20 03:00:00,2022,1,3,0.0932938
460,0,0,0,0,1.67599,,,0.99,460,2022-01-20 04:00:00,2022,1,4,0.0931361
461,0,0,0,0,1.66154,,,0.99,461,2022-01-20 05:00:00,2022,1,5,0.0934221
462,0,0,0,0,1.66405,,,0.99,462,2022-01-20 06:00:00,2022,1,6,0.0933694
463,0,0.00875403,-9.44561,4.5201,8.63678,,,0.99,463,2022-01-20 07:00:00,2022,1,7,0.0933732
464,0,0.0308111,-6.03937,6.17609,29.859,,,0.261883,464,2022-01-20 08:00:00,2022,1,8,0.0959226
465,0,0.134999,0.114266,30.2169,129.787,,,0.364757,465,2022-01-20 09:00:00,2022,1,9,0.0981331
466,0,0.636507,20.488,57.6708,622.046,,,0.252208,466,2022-01-20 10:00:00,2022,1,10,0.0982655
467,0,0.582603,18.3956,49.0159,566.612,,,0.20869,467,2022-01-20 11:00:00,2022,1,11,0.558974
468,0,0.570704,14.7265,54.0756,551.752,,,0.229755,468,2022-01-20 12:00:00,2022,1,12,1.67325
469,0,0.603393,20.019,48.9656,588.894,,,0.23812,469,2022-01-20 13:00:00,2022,1,13,1.15221
470,0,0.651249,20.9422,29.0468,637.25,,,0.163873,470,2022-01-20 14:00:00,2022,1,14,1.56836
471,0,0.538631,15.6788,10.3501,521.391,,,0.065374,471,2022-01-20 15:00:00,2022,1,15,1.85513
472,0,0.134485,4.35261,1.62084,129.645,,,0.0837217,472,2022-01-20 16:00:00,2022,1,16,1.09924
473,0,0.00290359,-1.98859,3.40688,3.07971,,,0.99,473,2022-01-20 17:00:00,2022,1,17,0.593522
474,0,0,0,0,1.60153,,,0.99,474,2022-01-20 18:00:00,2022,1,18,0.91137
475,0,0,0,0,1.60922,,,0.99,475,2022-01-20 19:00:00,2022,1,19,0.785875
476,0,0,0,0,1.61772,,,0.99,476,2022-01-20 20:00:00,2022,1,20,0.403874
477,0,0,0,0,1.62505,,,0.99,477,2022-01-20 21:00:00,2022,1,21,0.563709
478,0,0,0,0,1.62151,,,0.99,478,2022-01-20 22:00:00,2022,1,22,0.538418
479,0,0,0,0,1.62172,,,0.99,479,2022-01-20 23:00:00,2022,1,23,0.84779
480,0,0,0,0,1.61325,,,0.99,480,2022-01-21 00:00:00,2022,1,0,0.842342
481,0,0,0,0,1.60425,,,0.99,481,2022-01-21 01:00:00,2022,1,1,1.01014
482,0,0,0,0,1.58937,,,0.99,482,2022-01-21 02:00:00,2022,1,2,1.07558
483,0,0,0,0,1.58726,,,0.99,483,2022-01-21 03:00:00,2022,1,3,1.06221
484,0,0,0,0,1.58462,,,0.99,484,2022-01-21 04:00:00,2022,1,4,1.05487
485,0,0,0,0,1.5867,,,0.99,485,2022-01-21 05:00:00,2022,1,5,1.37065
486,0,0,0,0,1.59629,,,0.99,486,2022-01-21 06:00:00,2022,1,6,1.61725
487,0,0.0132931,-2.9629,5.53388,13.2352,,,0.99,487,2022-01-21 07:00:00,2022,1,7,1.08732
488,0,0.040661,-0.949226,6.11903,39.5223,,,0.234421,488,2022-01-21 08:00:00,2022,1,8,0.730567
489,0,0.0487092,0.628377,10.8883,47.3249,,,0.216068,489,2022-01-21 09:00:00,2022,1,9,1.5482
490,0,0.0522198,0.408906,9.35789,50.6638,,,0.203396,490,2022-01-21 10:00:00,2022,1,10,1.26747
491,0,0.103184,3.19115,10.6633,99.6063,,,0.190927,491,2022-01-21 11:00:00,2022,1,11,0.70618
492,0,0.135605,3.67128,16.1308,130.642,,,0.240991,492,2022-01-21 12:00:00,2022,1,12,0.773399
493,0,0.131809,4.74299,20.6543,127.131,,,0.245226,493,2022-01-21 13:00:00,2022,1,13,0.28841
494,0,0.0734525,2.45586,24.435,71.1232,,,0.48722,494,2022-01-21 14:00:00,2022,1,14,0.48189
495,0,0.044043,1.31165,18.9681,42.9199,,,0.744651,495,2022-01-21 15:00:00,2022,1,15,0.543174
496,0,0.0130108,0.264483,7.21656,13.1307,,,0.99,496,2022-01-21 16:00:00,2022,1,16,0.520171
497,0,0.00152309,-0.271549,1.00485,1.67207,,,0.99,497,2022-01-21 17:00:00,2022,1,17,0.159519
498,0,0,0,0,1.54633,,,0.99,498,2022-01-21 18:00:00,2022,1,18,0.096995
499,0,0,0,0,1.54818,,,0.99,499,2022-01-21 19:00:00,2022,1,19,0.600743
500,0,0,0,0,1.55389,,,0.99,500,2022-01-21 20:00:00,2022,1,20,0.125244
501,0,0,0,0,1.55942,,,0.99,501,2022-01-21 21:00:00,2022,1,21,0.243141
502,0,0,0,0,1.57168,,,0.99,502,2022-01-21 22:00:00,2022,1,22,0.672491
503,0,0,0,0,1.59506,,,0.99,503,2022-01-21 23:00:00,2022,1,23,0.897985
504,0,0,0,0,1.58777,,,0.99,504,2022-01-22 00:00:00,2022,1,0,1.09232
505,0,0,0,0,1.5803,,,0.99,505,2022-01-22 01:00:00,2022,1,1,0.402031
506,0,0,0,0,1.58045,,,0.99,506,2022-01-22 02:00:00,2022,1,2,1.12641
507,0,0,0,0,1.59429,,,0.99,507,2022-01-22 03:00:00,2022,1,3,0.805752
508,0,0,0,0,1.60099,,,0.99,508,2022-01-22 04:00:00,2022,1,4,1.07072
509,0,0,0,0,1.61912,,,0.99,509,2022-01-22 05:00:00,2022,1,5,0.918947
510,0,0,0,0,1.62824,,,0.99,510,2022-01-22 06:00:00,2022,1,6,1.13189
511,0,0.0144343,-4.9228,5.51314,14.231,,,0.99,511,2022-01-22 07:00:00,2022,1,7,1.7019
512,0,0.1385,0.317446,19.9046,133.147,,,0.627133,512,2022-01-22 08:00:00,2022,1,8,2.09763
513,0,0.646915,18.6681,98.1028,629.762,,,0.697165,513,2022-01-22 09:00:00,2022,1,9,1.26125
514,0,0.661457,23.0602,128.672,651.107,,,0.798096,514,2022-01-22 10:00:00,2022,1,10,1.0175
515,0,0.595962,23.7382,158.714,587.506,,,0.686278,515,2022-01-22 11:00:00,2022,1,11,0.879887
516,0,0.583497,19.1555,111.903,568.348,,,0.454608,516,2022-01-22 12:00:00,2022,1,12,1.73261
517,0,0.615906,20.7891,48.325,602.249,,,0.231199,517,2022-01-22 13:00:00,2022,1,13,1.78258
518,0,0.657366,22.224,28.2058,645.468,,,0.151477,518,2022-01-22 14:00:00,2022,1,14,1.81321
519,0,0.587293,21.8351,10.2349,575.708,,,0.0556605,519,2022-01-22 15:00:00,2022,1,15,1.42091
520,0,0.165154,10.3188,1.32833,159.973,,,0.0674564,520,2022-01-22 16:00:00,2022,1,16,0.743396
521,0,0.00294145,2.07789,1.6723,3.17483,,,0.99,521,2022-01-22 17:00:00,2022,1,17,0.628509
522,0,0,0,0,1.58333,,,0.99,522,2022-01-22 18:00:00,2022,1,18,1.09119
523,0,0,0,0,1.59722,,,0.99,523,2022-01-22 19:00:00,2022,1,19,1.00496
524,0,0,0,0,1.59787,,,0.99,524,2022-01-22 20:00:00,2022,1,20,1.74039
525,0,0,0,0,1.5876,,,0.99,525,2022-01-22 21:00:00,2022,1,21,1.68367
526,0,0,0,0,1.58633,,,0.99,526,2022-01-22 22:00:00,2022,1,22,1.26973
527,0,0,0,0,1.59786,,,0.99,527,2022-01-22 23:00:00,2022,1,23,1.30639
528,0,0,0,0,1.61405,,,0.99,528,2022-01-23 00:00:00,2022,1,0,1.12667
529,0,0,0,0,1.6036,,,0.99,529,2022-01-23 01:00:00,2022,1,1,2.14266
530,0,0,0,0,1.58357,,,0.99,530,2022-01-23 02:00:00,2022,1,2,2.13822
531,0,0,0,0,1.572,,,0.99,531,2022-01-23 03:00:00,2022,1,3,2.61553
532,0,0,0,0,1.5731,,,0.99,532,2022-01-23 04:00:00,2022,1,4,2.01748
533,0,0,0,0,1.5951,,,0.99,533,2022-01-23 05:00:00,2022,1,5,0.554812
534,0,0,0,0,1.63428,,,0.99,534,2022-01-23 06:00:00,2022,1,6,1.89527
